PheCode	Number of cases	Number of controls	Number of excluded controls	Phenotype Description	Phenotype Category	url_sum	URL QQ Plot	URL-QQPlot	URL Manhattan Plot	URL-ManhattanPlot
766	"1,181"	"405,481"	"2,299"	"Neuralgia, neuritis, and radiculitis NOS"	symptoms	wget https://www.dropbox.com/s/luuho8zqnpiucpm/PheCode_766_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/heug742myl90rx5/766-Neuralgia-neuritis-andradiculitisNOS-1181cases-405481controls.qq.pdf?dl=0	https://www.dropbox.com/s/heug742myl90rx5/766-Neuralgia-neuritis-andradiculitisNOS-1181cases-405481controls.qq.pdf?dl=0	https://www.dropbox.com/s/fisxrt7yqexecqt/766-Neuralgia-neuritis-andradiculitisNOS-1181cases-405481controls.mh.pdf?dl=0	https://www.dropbox.com/s/fisxrt7yqexecqt/766-Neuralgia-neuritis-andradiculitisNOS-1181cases-405481controls.mh.pdf?dl=0
770	642	"408,319"	0	Myalgia and myositis unspecified	symptoms	wget https://www.dropbox.com/s/69vnkomen5weixa/PheCode_770_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/zjsyz52owj4n59o/770-Myalgiaandmyositisunspecified-642cases-408319controls.qq.pdf?dl=0	https://www.dropbox.com/s/zjsyz52owj4n59o/770-Myalgiaandmyositisunspecified-642cases-408319controls.qq.pdf?dl=0	https://www.dropbox.com/s/0ibhbgyzotgft26/770-Myalgiaandmyositisunspecified-642cases-408319controls.mh.pdf?dl=0	https://www.dropbox.com/s/0ibhbgyzotgft26/770-Myalgiaandmyositisunspecified-642cases-408319controls.mh.pdf?dl=0
771	"5,493"	"403,468"	0	Musculoskeletal symptoms referable to limbs	symptoms	wget https://www.dropbox.com/s/p256xca54ryuxiv/PheCode_771_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/pgfwysyqen31b66/771-Musculoskeletalsymptomsreferabletolimbs-5493cases-403468controls.qq.pdf?dl=0	https://www.dropbox.com/s/pgfwysyqen31b66/771-Musculoskeletalsymptomsreferabletolimbs-5493cases-403468controls.qq.pdf?dl=0	https://www.dropbox.com/s/ulll4nc96e2l2am/771-Musculoskeletalsymptomsreferabletolimbs-5493cases-403468controls.mh.pdf?dl=0	https://www.dropbox.com/s/ulll4nc96e2l2am/771-Musculoskeletalsymptomsreferabletolimbs-5493cases-403468controls.mh.pdf?dl=0
771.1	"4,663"	"403,468"	830	Swelling of limb	symptoms	wget https://www.dropbox.com/s/wjl7b0mzkaeu5eq/PheCode_771.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/v8wdps4atlzx3vo/771.1-Swellingoflimb-4663cases-403468controls.qq.pdf?dl=0	https://www.dropbox.com/s/v8wdps4atlzx3vo/771.1-Swellingoflimb-4663cases-403468controls.qq.pdf?dl=0	https://www.dropbox.com/s/lve7zil6beqwvab/771.1-Swellingoflimb-4663cases-403468controls.mh.pdf?dl=0	https://www.dropbox.com/s/lve7zil6beqwvab/771.1-Swellingoflimb-4663cases-403468controls.mh.pdf?dl=0
772	698	"408,263"	0	Symptoms of the muscles	symptoms	wget https://www.dropbox.com/s/z5iyuonwn0q3iit/PheCode_772_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/q79s8er1s15xsci/772-Symptomsofthemuscles-698cases-408263controls.qq.pdf?dl=0	https://www.dropbox.com/s/q79s8er1s15xsci/772-Symptomsofthemuscles-698cases-408263controls.qq.pdf?dl=0	https://www.dropbox.com/s/0qmuxolxfherij1/772-Symptomsofthemuscles-698cases-408263controls.mh.pdf?dl=0	https://www.dropbox.com/s/0qmuxolxfherij1/772-Symptomsofthemuscles-698cases-408263controls.mh.pdf?dl=0
773	"6,327"	"402,634"	0	Pain in limb	symptoms	wget https://www.dropbox.com/s/iozy0cjp1wmt496/PheCode_773_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/4lchv1jswzzabc2/773-Paininlimb-6327cases-402634controls.qq.pdf?dl=0	https://www.dropbox.com/s/4lchv1jswzzabc2/773-Paininlimb-6327cases-402634controls.qq.pdf?dl=0	https://www.dropbox.com/s/ziph6587o49vrpm/773-Paininlimb-6327cases-402634controls.mh.pdf?dl=0	https://www.dropbox.com/s/ziph6587o49vrpm/773-Paininlimb-6327cases-402634controls.mh.pdf?dl=0
780	169	"408,792"	0	Hypothermia/Chills	symptoms	wget https://www.dropbox.com/s/h0c4wz49uutejbe/PheCode_780_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/377auvnvxmw08uo/780-HypothermiaChills-169cases-408792controls.qq.pdf?dl=0	https://www.dropbox.com/s/377auvnvxmw08uo/780-HypothermiaChills-169cases-408792controls.qq.pdf?dl=0	https://www.dropbox.com/s/k05wgyrwnq5z6mn/780-HypothermiaChills-169cases-408792controls.mh.pdf?dl=0	https://www.dropbox.com/s/k05wgyrwnq5z6mn/780-HypothermiaChills-169cases-408792controls.mh.pdf?dl=0
781	"1,886"	"407,075"	0	Symptoms involving nervous and musculoskeletal systems	symptoms	wget https://www.dropbox.com/s/fupyixq2yut11mz/PheCode_781_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/xcgkgfqii85m3hg/781-Symptomsinvolvingnervousandmusculoskeletalsystems-1886cases-407075controls.qq.pdf?dl=0	https://www.dropbox.com/s/xcgkgfqii85m3hg/781-Symptomsinvolvingnervousandmusculoskeletalsystems-1886cases-407075controls.qq.pdf?dl=0	https://www.dropbox.com/s/ixzi75wlsvr9yu0/781-Symptomsinvolvingnervousandmusculoskeletalsystems-1886cases-407075controls.mh.pdf?dl=0	https://www.dropbox.com/s/ixzi75wlsvr9yu0/781-Symptomsinvolvingnervousandmusculoskeletalsystems-1886cases-407075controls.mh.pdf?dl=0
782	"1,816"	"407,145"	0	Symptoms involving skin and other integumentary tissue	symptoms	wget https://www.dropbox.com/s/0ag06w5x05fpdho/PheCode_782_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/q0exvvczeo8ttay/782-Symptomsinvolvingskinandotherintegumentarytissue-1816cases-407145controls.qq.pdf?dl=0	https://www.dropbox.com/s/q0exvvczeo8ttay/782-Symptomsinvolvingskinandotherintegumentarytissue-1816cases-407145controls.qq.pdf?dl=0	https://www.dropbox.com/s/ue6ubyynpnyviq7/782-Symptomsinvolvingskinandotherintegumentarytissue-1816cases-407145controls.mh.pdf?dl=0	https://www.dropbox.com/s/ue6ubyynpnyviq7/782-Symptomsinvolvingskinandotherintegumentarytissue-1816cases-407145controls.mh.pdf?dl=0
782.3	"1,648"	"407,145"	168	Edema	symptoms	wget https://www.dropbox.com/s/cz9ioopjowyxhvy/PheCode_782.3_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/66lzu0ehj2v9auk/782.3-Edema-1648cases-407145controls.qq.pdf?dl=0	https://www.dropbox.com/s/66lzu0ehj2v9auk/782.3-Edema-1648cases-407145controls.qq.pdf?dl=0	https://www.dropbox.com/s/lc7vd7oo32oe1ik/782.3-Edema-1648cases-407145controls.mh.pdf?dl=0	https://www.dropbox.com/s/lc7vd7oo32oe1ik/782.3-Edema-1648cases-407145controls.mh.pdf?dl=0
782.6	175	"407,145"	"1,641"	Pallor and flushing	symptoms	wget https://www.dropbox.com/s/63s698mvkdgqkga/PheCode_782.6_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/1me82fa1x7j5aks/782.6-Pallorandflushing-175cases-407145controls.qq.pdf?dl=0	https://www.dropbox.com/s/1me82fa1x7j5aks/782.6-Pallorandflushing-175cases-407145controls.qq.pdf?dl=0	https://www.dropbox.com/s/l064k7v57i8ttww/782.6-Pallorandflushing-175cases-407145controls.mh.pdf?dl=0	https://www.dropbox.com/s/l064k7v57i8ttww/782.6-Pallorandflushing-175cases-407145controls.mh.pdf?dl=0
783	"3,940"	"405,021"	0	Fever of unknown origin	symptoms	wget https://www.dropbox.com/s/98xzzvcaof2p12r/PheCode_783_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/pag438mhfzzes0o/783-Feverofunknownorigin-3940cases-405021controls.qq.pdf?dl=0	https://www.dropbox.com/s/pag438mhfzzes0o/783-Feverofunknownorigin-3940cases-405021controls.qq.pdf?dl=0	https://www.dropbox.com/s/zhujgnamwbu430a/783-Feverofunknownorigin-3940cases-405021controls.mh.pdf?dl=0	https://www.dropbox.com/s/zhujgnamwbu430a/783-Feverofunknownorigin-3940cases-405021controls.mh.pdf?dl=0
785	"41,316"	"367,645"	0	Abdominal pain	symptoms	wget https://www.dropbox.com/s/iatl3ib9nmg3awa/PheCode_785_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/sflpejr13i019az/785-Abdominalpain-41316cases-367645controls.qq.pdf?dl=0	https://www.dropbox.com/s/sflpejr13i019az/785-Abdominalpain-41316cases-367645controls.qq.pdf?dl=0	https://www.dropbox.com/s/jkcqxlye4vcnxcv/785-Abdominalpain-41316cases-367645controls.mh.pdf?dl=0	https://www.dropbox.com/s/jkcqxlye4vcnxcv/785-Abdominalpain-41316cases-367645controls.mh.pdf?dl=0
788	"9,163"	"399,798"	0	Syncope and collapse	symptoms	wget https://www.dropbox.com/s/9whmfhhsc436w3q/PheCode_788_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/ycdtx9ge59sv1z0/788-Syncopeandcollapse-9163cases-399798controls.qq.pdf?dl=0	https://www.dropbox.com/s/ycdtx9ge59sv1z0/788-Syncopeandcollapse-9163cases-399798controls.qq.pdf?dl=0	https://www.dropbox.com/s/jzokl385o0ajtn0/788-Syncopeandcollapse-9163cases-399798controls.mh.pdf?dl=0	https://www.dropbox.com/s/jzokl385o0ajtn0/788-Syncopeandcollapse-9163cases-399798controls.mh.pdf?dl=0
789	"11,706"	"397,255"	0	Nausea and vomiting	symptoms	wget https://www.dropbox.com/s/yb3rd7o4dgmn81u/PheCode_789_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/59mdn1h1o6zlequ/789-Nauseaandvomiting-11706cases-397255controls.qq.pdf?dl=0	https://www.dropbox.com/s/59mdn1h1o6zlequ/789-Nauseaandvomiting-11706cases-397255controls.qq.pdf?dl=0	https://www.dropbox.com/s/39e55jp988qcmek/789-Nauseaandvomiting-11706cases-397255controls.mh.pdf?dl=0	https://www.dropbox.com/s/39e55jp988qcmek/789-Nauseaandvomiting-11706cases-397255controls.mh.pdf?dl=0
790	"6,619"	"402,342"	0	Nonspecific findings on examination of blood	symptoms	wget https://www.dropbox.com/s/0g4b5hogrtdc8w5/PheCode_790_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/kc7uuwur2s73bhf/790-Nonspecificfindingsonexaminationofblood-6619cases-402342controls.qq.pdf?dl=0	https://www.dropbox.com/s/kc7uuwur2s73bhf/790-Nonspecificfindingsonexaminationofblood-6619cases-402342controls.qq.pdf?dl=0	https://www.dropbox.com/s/8lpj61kcu2vvs1i/790-Nonspecificfindingsonexaminationofblood-6619cases-402342controls.mh.pdf?dl=0	https://www.dropbox.com/s/8lpj61kcu2vvs1i/790-Nonspecificfindingsonexaminationofblood-6619cases-402342controls.mh.pdf?dl=0
790.1	84	"402,342"	"6,535"	Elevated sedimentation rate	symptoms	wget https://www.dropbox.com/s/5o0cdv61gd4ukd6/PheCode_790.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/y2dla6re62tn57k/790.1-Elevatedsedimentationrate-84cases-402342controls.qq.pdf?dl=0	https://www.dropbox.com/s/y2dla6re62tn57k/790.1-Elevatedsedimentationrate-84cases-402342controls.qq.pdf?dl=0	https://www.dropbox.com/s/krqb5rfc0vzhiab/790.1-Elevatedsedimentationrate-84cases-402342controls.mh.pdf?dl=0	https://www.dropbox.com/s/krqb5rfc0vzhiab/790.1-Elevatedsedimentationrate-84cases-402342controls.mh.pdf?dl=0
790.6	"6,413"	"402,342"	206	Other abnormal blood chemistry	symptoms	wget https://www.dropbox.com/s/5bb4pktm2enp16u/PheCode_790.6_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/kmloxtmxbp30lnx/790.6-Otherabnormalbloodchemistry-6413cases-402342controls.qq.pdf?dl=0	https://www.dropbox.com/s/kmloxtmxbp30lnx/790.6-Otherabnormalbloodchemistry-6413cases-402342controls.qq.pdf?dl=0	https://www.dropbox.com/s/8zoxtjzs5zu25wa/790.6-Otherabnormalbloodchemistry-6413cases-402342controls.mh.pdf?dl=0	https://www.dropbox.com/s/8zoxtjzs5zu25wa/790.6-Otherabnormalbloodchemistry-6413cases-402342controls.mh.pdf?dl=0
791	550	"408,411"	0	Gangrene	symptoms	wget https://www.dropbox.com/s/9nbm327ccfcshht/PheCode_791_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/xmp8404r6iu8wl3/791-Gangrene-550cases-408411controls.qq.pdf?dl=0	https://www.dropbox.com/s/xmp8404r6iu8wl3/791-Gangrene-550cases-408411controls.qq.pdf?dl=0	https://www.dropbox.com/s/u9uyrhjfwezpa5c/791-Gangrene-550cases-408411controls.mh.pdf?dl=0	https://www.dropbox.com/s/u9uyrhjfwezpa5c/791-Gangrene-550cases-408411controls.mh.pdf?dl=0
792	99	"381,902"	"26,960"	Abnormal Papanicolaou smear of cervix and cervical HPV	symptoms	wget https://www.dropbox.com/s/wg5l9hrojtjv9gk/PheCode_792_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/qo4cutbbjtriadd/792-AbnormalPapanicolaousmearofcervixandcervicalHPV-99cases-381902controls.qq.pdf?dl=0	https://www.dropbox.com/s/qo4cutbbjtriadd/792-AbnormalPapanicolaousmearofcervixandcervicalHPV-99cases-381902controls.qq.pdf?dl=0	https://www.dropbox.com/s/7cg3ine61cv1juy/792-AbnormalPapanicolaousmearofcervixandcervicalHPV-99cases-381902controls.mh.pdf?dl=0	https://www.dropbox.com/s/7cg3ine61cv1juy/792-AbnormalPapanicolaousmearofcervixandcervicalHPV-99cases-381902controls.mh.pdf?dl=0
793	698	"408,263"	0	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	injuries & poisonings	wget https://www.dropbox.com/s/xfr3nlwj2d1qvq1/PheCode_793_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/kr2nb13l65bucs7/793-Nonspecificabnormalfindingsonradiologicalandotherexaminationofmusculoskeletalsystem-698cases-408263controls.qq.pdf?dl=0	https://www.dropbox.com/s/kr2nb13l65bucs7/793-Nonspecificabnormalfindingsonradiologicalandotherexaminationofmusculoskeletalsystem-698cases-408263controls.qq.pdf?dl=0	https://www.dropbox.com/s/qncxjjtcpwj2h4k/793-Nonspecificabnormalfindingsonradiologicalandotherexaminationofmusculoskeletalsystem-698cases-408263controls.mh.pdf?dl=0	https://www.dropbox.com/s/qncxjjtcpwj2h4k/793-Nonspecificabnormalfindingsonradiologicalandotherexaminationofmusculoskeletalsystem-698cases-408263controls.mh.pdf?dl=0
793.2	567	"408,263"	131	"Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)"	circulatory system	wget https://www.dropbox.com/s/whr7bucf4zvvf37/PheCode_793.2_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/gktwyz6vt2akh6m/793.2-Nonspecificabnormalfindingsonradiologicalandotherexaminationofotherintrathoracicorgans-echocardiogram-etc--567cases-408263controls.qq.pdf?dl=0	https://www.dropbox.com/s/gktwyz6vt2akh6m/793.2-Nonspecificabnormalfindingsonradiologicalandotherexaminationofotherintrathoracicorgans-echocardiogram-etc--567cases-408263controls.qq.pdf?dl=0	https://www.dropbox.com/s/69t3aqtuho9y0i3/793.2-Nonspecificabnormalfindingsonradiologicalandotherexaminationofotherintrathoracicorgans-echocardiogram-etc--567cases-408263controls.mh.pdf?dl=0	https://www.dropbox.com/s/69t3aqtuho9y0i3/793.2-Nonspecificabnormalfindingsonradiologicalandotherexaminationofotherintrathoracicorgans-echocardiogram-etc--567cases-408263controls.mh.pdf?dl=0
794	120	"408,841"	0	"Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)"	symptoms	wget https://www.dropbox.com/s/xkavdtm7ygj2y2v/PheCode_794_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/xxp86ccdwdvmqh3/794-Abnormalresultsofotherfunctionstudies-bladder-pancreas-placenta-spleen-etc--120cases-408841controls.qq.pdf?dl=0	https://www.dropbox.com/s/xxp86ccdwdvmqh3/794-Abnormalresultsofotherfunctionstudies-bladder-pancreas-placenta-spleen-etc--120cases-408841controls.qq.pdf?dl=0	https://www.dropbox.com/s/jgn0dltrqjar9n8/794-Abnormalresultsofotherfunctionstudies-bladder-pancreas-placenta-spleen-etc--120cases-408841controls.mh.pdf?dl=0	https://www.dropbox.com/s/jgn0dltrqjar9n8/794-Abnormalresultsofotherfunctionstudies-bladder-pancreas-placenta-spleen-etc--120cases-408841controls.mh.pdf?dl=0
797	132	"408,829"	0	Shock	symptoms	wget https://www.dropbox.com/s/ae8vpkpezu0qy5c/PheCode_797_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/v5b99ljuxrz9cc0/797-Shock-132cases-408829controls.qq.pdf?dl=0	https://www.dropbox.com/s/v5b99ljuxrz9cc0/797-Shock-132cases-408829controls.qq.pdf?dl=0	https://www.dropbox.com/s/4syne8iqu06ws1o/797-Shock-132cases-408829controls.mh.pdf?dl=0	https://www.dropbox.com/s/4syne8iqu06ws1o/797-Shock-132cases-408829controls.mh.pdf?dl=0
797.1	85	"408,829"	47	Cardiogenic shock	symptoms	wget https://www.dropbox.com/s/x44xnglvnwjrms5/PheCode_797.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/vpb051hjj0q4c5x/797.1-Cardiogenicshock-85cases-408829controls.qq.pdf?dl=0	https://www.dropbox.com/s/vpb051hjj0q4c5x/797.1-Cardiogenicshock-85cases-408829controls.qq.pdf?dl=0	https://www.dropbox.com/s/t30wxj2bzbzlrn8/797.1-Cardiogenicshock-85cases-408829controls.mh.pdf?dl=0	https://www.dropbox.com/s/t30wxj2bzbzlrn8/797.1-Cardiogenicshock-85cases-408829controls.mh.pdf?dl=0
798	"3,429"	"405,532"	0	Malaise and fatigue	symptoms	wget https://www.dropbox.com/s/upo1ljxmq1lpnmj/PheCode_798_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/0fk4uk2bwg7htq3/798-Malaiseandfatigue-3429cases-405532controls.qq.pdf?dl=0	https://www.dropbox.com/s/0fk4uk2bwg7htq3/798-Malaiseandfatigue-3429cases-405532controls.qq.pdf?dl=0	https://www.dropbox.com/s/z9br81fczbblbik/798-Malaiseandfatigue-3429cases-405532controls.mh.pdf?dl=0	https://www.dropbox.com/s/z9br81fczbblbik/798-Malaiseandfatigue-3429cases-405532controls.mh.pdf?dl=0
798.1	593	"405,532"	"2,836"	Chronic fatigue syndrome	symptoms	wget https://www.dropbox.com/s/kliogmo5fef89m7/PheCode_798.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/gh6oq7728t3q1w6/798.1-Chronicfatiguesyndrome-593cases-405532controls.qq.pdf?dl=0	https://www.dropbox.com/s/gh6oq7728t3q1w6/798.1-Chronicfatiguesyndrome-593cases-405532controls.qq.pdf?dl=0	https://www.dropbox.com/s/v1aji3ufyfu2v16/798.1-Chronicfatiguesyndrome-593cases-405532controls.mh.pdf?dl=0	https://www.dropbox.com/s/v1aji3ufyfu2v16/798.1-Chronicfatiguesyndrome-593cases-405532controls.mh.pdf?dl=0
800	"7,251"	"387,765"	"13,945"	Fracture of lower limb	injuries & poisonings	wget https://www.dropbox.com/s/1t20qkgjskcwgua/PheCode_800_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/d4b24gcy9lpfdua/800-Fractureoflowerlimb-7251cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/d4b24gcy9lpfdua/800-Fractureoflowerlimb-7251cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/bgi2ea1bxk9yt06/800-Fractureoflowerlimb-7251cases-387765controls.mh.pdf?dl=0	https://www.dropbox.com/s/bgi2ea1bxk9yt06/800-Fractureoflowerlimb-7251cases-387765controls.mh.pdf?dl=0
800.1	"1,814"	"387,765"	"19,382"	Fracture of neck of femur	injuries & poisonings	wget https://www.dropbox.com/s/1acg61w3idego7q/PheCode_800.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/0hqpx7col6cz7nd/800.1-Fractureofneckoffemur-1814cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/0hqpx7col6cz7nd/800.1-Fractureofneckoffemur-1814cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/hjq8ictl5go79aw/800.1-Fractureofneckoffemur-1814cases-387765controls.mh.pdf?dl=0	https://www.dropbox.com/s/hjq8ictl5go79aw/800.1-Fractureofneckoffemur-1814cases-387765controls.mh.pdf?dl=0
800.2	168	"387,765"	"21,028"	Fracture of unspecified part of femur	injuries & poisonings	wget https://www.dropbox.com/s/sogwys306v56xtv/PheCode_800.2_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/aqqitu7pj29ztmv/800.2-Fractureofunspecifiedpartoffemur-168cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/aqqitu7pj29ztmv/800.2-Fractureofunspecifiedpartoffemur-168cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/4th90mz50997pgr/800.2-Fractureofunspecifiedpartoffemur-168cases-387765controls.mh.pdf?dl=0	https://www.dropbox.com/s/4th90mz50997pgr/800.2-Fractureofunspecifiedpartoffemur-168cases-387765controls.mh.pdf?dl=0
800.3	"2,162"	"387,765"	"19,034"	Fracture of tibia and fibula	injuries & poisonings	wget https://www.dropbox.com/s/7on2xepgnnpss6h/PheCode_800.3_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/3z4dpbm8pipxjz8/800.3-Fractureoftibiaandfibula-2162cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/3z4dpbm8pipxjz8/800.3-Fractureoftibiaandfibula-2162cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/viubl9uibwp8bkn/800.3-Fractureoftibiaandfibula-2162cases-387765controls.mh.pdf?dl=0	https://www.dropbox.com/s/viubl9uibwp8bkn/800.3-Fractureoftibiaandfibula-2162cases-387765controls.mh.pdf?dl=0
800.4	768	"387,765"	"20,428"	Fracture of patella	injuries & poisonings	wget https://www.dropbox.com/s/er9zpp67fso76me/PheCode_800.4_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/qivhn82dfahjr4s/800.4-Fractureofpatella-768cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/qivhn82dfahjr4s/800.4-Fractureofpatella-768cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/v3wcllaqqj1mnkf/800.4-Fractureofpatella-768cases-387765controls.mh.pdf?dl=0	https://www.dropbox.com/s/v3wcllaqqj1mnkf/800.4-Fractureofpatella-768cases-387765controls.mh.pdf?dl=0
801	"2,339"	"387,765"	"18,857"	Fracture of ankle and foot	injuries & poisonings	wget https://www.dropbox.com/s/jov3lwdj3ufhbsp/PheCode_801_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/r2mj69hy217p9d9/801-Fractureofankleandfoot-2339cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/r2mj69hy217p9d9/801-Fractureofankleandfoot-2339cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/u9whhod0i8gmmi2/801-Fractureofankleandfoot-2339cases-387765controls.mh.pdf?dl=0	https://www.dropbox.com/s/u9whhod0i8gmmi2/801-Fractureofankleandfoot-2339cases-387765controls.mh.pdf?dl=0
801.1	"1,842"	"387,765"	"19,354"	Fracture of foot	injuries & poisonings	wget https://www.dropbox.com/s/n9z12hw6o927m1x/PheCode_801.1_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/gi8yqjeycln6zqz/801.1-Fractureoffoot-1842cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/gi8yqjeycln6zqz/801.1-Fractureoffoot-1842cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/5nu9tbh9ednmde1/801.1-Fractureoffoot-1842cases-387765controls.mh.pdf?dl=0	https://www.dropbox.com/s/5nu9tbh9ednmde1/801.1-Fractureoffoot-1842cases-387765controls.mh.pdf?dl=0
802	722	"387,765"	"20,474"	Fracture of pelvis	injuries & poisonings	wget https://www.dropbox.com/s/lxi0ffyw051c0jr/PheCode_802_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/gqdql133ncur912/802-Fractureofpelvis-722cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/gqdql133ncur912/802-Fractureofpelvis-722cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/0ussth3qy4tepx8/802-Fractureofpelvis-722cases-387765controls.mh.pdf?dl=0	https://www.dropbox.com/s/0ussth3qy4tepx8/802-Fractureofpelvis-722cases-387765controls.mh.pdf?dl=0
803	"8,521"	"387,765"	"12,675"	Fracture of upper limb	injuries & poisonings	wget https://www.dropbox.com/s/vu0lw076m8zxp68/PheCode_803_SAIGE_MACge20.txt.gz	https://www.dropbox.com/s/qwa4zbcvgyywxo9/803-Fractureofupperlimb-8521cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/qwa4zbcvgyywxo9/803-Fractureofupperlimb-8521cases-387765controls.qq.pdf?dl=0	https://www.dropbox.com/s/6mv7dm72zn0k326/803-Fractureofupperlimb-8521cases-387765controls.mh.pdf?dl=0	https://www.dropbox.com/s/6mv7dm72zn0k326/803-Fractureofupperlimb-8521cases-387765controls.mh.pdf?dl=0
