Phenotype Code	Phenotype Description	UK Biobank Data Showcase Link	Sex	File	wget command	Dropbox File
30180_raw	Lymphocyte percentage	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30180	both_sexes	30180_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/b1pxo0aag4qc9o4/30180_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30180_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/b1pxo0aag4qc9o4/30180_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30190_raw	Monocyte percentage	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30190	both_sexes	30190_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/5inqgb8nz3rkuqx/30190_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30190_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/5inqgb8nz3rkuqx/30190_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30200_raw	Neutrophill percentage	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30200	both_sexes	30200_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/ysn81j6yyxxmh2e/30200_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30200_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/ysn81j6yyxxmh2e/30200_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30210_raw	Eosinophill percentage	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30210	both_sexes	30210_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/sc9erg5yi3ro0t4/30210_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30210_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/sc9erg5yi3ro0t4/30210_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30220_raw	Basophill percentage	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30220	both_sexes	30220_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/3uh6aalt9rq7q41/30220_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30220_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/3uh6aalt9rq7q41/30220_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30230	Nucleated red blood cell percentage	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30230	both_sexes	30230.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/7hotrvtmfr0a9ea/30230.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30230.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/7hotrvtmfr0a9ea/30230.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30240_raw	Reticulocyte percentage	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30240	both_sexes	30240_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/1ropgex5yyx965a/30240_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30240_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/1ropgex5yyx965a/30240_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30250_raw	Reticulocyte count	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30250	both_sexes	30250_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/0rbqiaytaafzal3/30250_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30250_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/0rbqiaytaafzal3/30250_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30260_raw	Mean reticulocyte volume	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30260	both_sexes	30260_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/vd6wj8cvh5b7w2u/30260_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30260_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/vd6wj8cvh5b7w2u/30260_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30270_raw	Mean sphered cell volume	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30270	both_sexes	30270_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/9kvlxvs2tkczuj4/30270_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30270_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/9kvlxvs2tkczuj4/30270_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30280_raw	Immature reticulocyte fraction	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30280	both_sexes	30280_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/ktrppfu1lav8fqw/30280_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30280_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/ktrppfu1lav8fqw/30280_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30290_raw	High light scatter reticulocyte percentage	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30290	both_sexes	30290_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/q00i9aadevgtk8t/30290_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30290_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/q00i9aadevgtk8t/30290_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30300_raw	High light scatter reticulocyte count	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30300	both_sexes	30300_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/c80y13a8p6bis7w/30300_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30300_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/c80y13a8p6bis7w/30300_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30500_raw	Microalbumin in urine	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30500	both_sexes	30500_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/px0eo2qwipxwk41/30500_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30500_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/px0eo2qwipxwk41/30500_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30510_raw	Creatinine (enzymatic) in urine	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30510	both_sexes	30510_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/9zsnep4x5nvi4y1/30510_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30510_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/9zsnep4x5nvi4y1/30510_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30520_raw	Potassium in urine	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30520	both_sexes	30520_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/24fbkbllvn487v2/30520_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30520_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/24fbkbllvn487v2/30520_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
30530_raw	Sodium in urine	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30530	both_sexes	30530_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/az4s9eel6vasa46/30530_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 30530_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/az4s9eel6vasa46/30530_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3062_raw	Forced vital capacity (FVC)	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3062	both_sexes	3062_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/ekye7nmhsb55d09/3062_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3062_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/ekye7nmhsb55d09/3062_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3063_raw	Forced expiratory volume in 1-second (FEV1)	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3063	both_sexes	3063_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/n8anxu4ovba7n3b/3063_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3063_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/n8anxu4ovba7n3b/3063_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3064_raw	Peak expiratory flow (PEF)	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3064	both_sexes	3064_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/wcnhhau5whk5w82/3064_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3064_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/wcnhhau5whk5w82/3064_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3079	Pace-maker	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3079	both_sexes	3079.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/w54ncb84ajzcl31/3079.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3079.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/w54ncb84ajzcl31/3079.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3082	Fractured heel	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3082	both_sexes	3082.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/b35yknv6457ejjf/3082.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3082.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/b35yknv6457ejjf/3082.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3089	Caffeine drink within last hour	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3089	both_sexes	3089.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/hmbuzsglqpbci7p/3089.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3089.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/hmbuzsglqpbci7p/3089.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3090	Used an inhaler for chest within last hour	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3090	both_sexes	3090.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/vim3e6f0rx38arw/3090.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3090.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/vim3e6f0rx38arw/3090.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3143_raw	Ankle spacing width	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3143	both_sexes	3143_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/tyey8p9d3ng6u1z/3143_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3143_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/tyey8p9d3ng6u1z/3143_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3144_raw	Heel Broadband ultrasound attenuation, direct entry	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3144	both_sexes	3144_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/8t7h4bji7lpq6s2/3144_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3144_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/8t7h4bji7lpq6s2/3144_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3147_raw	Heel quantitative ultrasound index (QUI), direct entry	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3147	both_sexes	3147_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/1lo0pb898q024ov/3147_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3147_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/1lo0pb898q024ov/3147_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3148_raw	Heel bone mineral density (BMD)	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3148	both_sexes	3148_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/vnln485yhpm23q3/3148_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3148_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/vnln485yhpm23q3/3148_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3159	Smoked cigarette or pipe within last hour	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3159	both_sexes	3159.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/7dz57p0hk0htgr8/3159.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3159.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/7dz57p0hk0htgr8/3159.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3160_raw	Weight, manual entry	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3160	both_sexes	3160_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/83mzwp1z6hzdauf/3160_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3160_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/83mzwp1z6hzdauf/3160_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3393	Hearing aid user	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3393	both_sexes	3393.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/bn12kkqdk9xvag5/3393.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3393.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/bn12kkqdk9xvag5/3393.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3404	Neck/shoulder pain for 3+ months	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3404	both_sexes	3404.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/83i4vgxmh76wxol/3404.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3404.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/83i4vgxmh76wxol/3404.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3414	Hip pain for 3+ months	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3414	both_sexes	3414.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/m421iarj51doqqi/3414.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3414.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/m421iarj51doqqi/3414.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3426	Job involve night shift work	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3426	both_sexes	3426.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/kppy6tu92f8eeyp/3426.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3426.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/kppy6tu92f8eeyp/3426.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3436_raw	Age started smoking in current smokers	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3436	both_sexes	3436_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/oingljrr7wysirs/3436_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3436_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/oingljrr7wysirs/3436_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3446_1	Type of tobacco currently smoked: Manufactured cigarettes	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3446	both_sexes	3446_1.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/lo6fohcf09hg56z/3446_1.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3446_1.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/lo6fohcf09hg56z/3446_1.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3446_2	Type of tobacco currently smoked: Hand-rolled cigarettes	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3446	both_sexes	3446_2.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/scg62zosn63vi0o/3446_2.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3446_2.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/scg62zosn63vi0o/3446_2.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3446_3	Type of tobacco currently smoked: Cigars or pipes	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3446	both_sexes	3446_3.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/5h3q55t2pyx0dd8/3446_3.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3446_3.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/5h3q55t2pyx0dd8/3446_3.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3456	Number of cigarettes currently smoked daily (current cigarette smokers)	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3456	both_sexes	3456.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/2sr93zgr9j9kwga/3456.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3456.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/2sr93zgr9j9kwga/3456.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3466	Time from waking to first cigarette	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3466	both_sexes	3466.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/qd3k8uu20hdzifb/3466.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3466.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/qd3k8uu20hdzifb/3466.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3476	Difficulty not smoking for 1 day	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3476	both_sexes	3476.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/63hhdqx38nhwy3s/3476.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3476.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/63hhdqx38nhwy3s/3476.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3486	Ever tried to stop smoking	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3486	both_sexes	3486.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/4pl5r8q7yg7a1oj/3486.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3486.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/4pl5r8q7yg7a1oj/3486.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3496	Wants to stop smoking	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3496	both_sexes	3496.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/t9w0xm251sied4g/3496.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3496.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/t9w0xm251sied4g/3496.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3526_raw	Mother's age at death	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3526	both_sexes	3526_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/4fm61c5vs99izhz/3526_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3526_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/4fm61c5vs99izhz/3526_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3536_raw	Age started hormone-replacement therapy (HRT)	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3536	both_sexes	3536_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/0tlh96k0jewurwg/3536_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3536_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/0tlh96k0jewurwg/3536_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3571	Back pain for 3+ months	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3571	both_sexes	3571.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/znv0hyfsuvkvj9p/3571.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3571.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/znv0hyfsuvkvj9p/3571.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3581_raw	Age at menopause (last menstrual period)	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3581	both_sexes	3581_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/u7oeky3xvr28esd/3581_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3581_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/u7oeky3xvr28esd/3581_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3591	Ever had hysterectomy (womb removed)	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3591	both_sexes	3591.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/zguq5g664lwicjk/3591.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3591.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/zguq5g664lwicjk/3591.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3606	Chest pain or discomfort walking normally	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3606	both_sexes	3606.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/wzqybg0j5xfimib/3606.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3606.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/wzqybg0j5xfimib/3606.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3616	Chest pain due to walking ceases when standing still	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3616	both_sexes	3616.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/bg0p5m2hak8kjax/3616.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3616.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/bg0p5m2hak8kjax/3616.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3627_raw	Age angina diagnosed	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3627	both_sexes	3627_raw.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/86qdoocegii853l/3627_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3627_raw.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/86qdoocegii853l/3627_raw.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3637	Frequency of other exercises in last 4 weeks	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3637	both_sexes	3637.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/08nw36hj4rnx35s/3637.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3637.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/08nw36hj4rnx35s/3637.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3647	Duration of other exercises	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3647	both_sexes	3647.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/2fao9kx5tx90ivm/3647.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3647.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/2fao9kx5tx90ivm/3647.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3669	Lifetime number of same-sex sexual partners	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3669	both_sexes	3669.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/9z3hh20lhq6eeoi/3669.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3669.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/9z3hh20lhq6eeoi/3669.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3710	Length of menstrual cycle	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3710	both_sexes	3710.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/fz2rte6p4z3xizu/3710.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3710.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/fz2rte6p4z3xizu/3710.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
3731	Former alcohol drinker	http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3731	both_sexes	3731.gwas.imputed_v3.both_sexes.tsv.bgz	wget https://www.dropbox.com/s/t71srnn9q0527sb/3731.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0 -O 3731.gwas.imputed_v3.both_sexes.tsv.bgz	https://www.dropbox.com/s/t71srnn9q0527sb/3731.gwas.imputed_v3.both_sexes.tsv.bgz?dl=0
